date,maxtemp_c,mintemp_c,avgtemp_c,city,region,country,lat,lon,weekday,day_num,month_num,month,year,week,alpha-3,continent
2023-04-25,23.1,17.1,19.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,25,4,April    ,2023,17,ARG,Americas
2023-04-26,26.0,15.0,19.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,26,4,April    ,2023,17,ARG,Americas
2023-04-27,27.4,14.8,20.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,27,4,April    ,2023,17,ARG,Americas
2023-04-28,27.0,16.4,21.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,28,4,April    ,2023,17,ARG,Americas
2023-04-29,29.0,18.6,23.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,29,4,April    ,2023,17,ARG,Americas
2023-04-30,24.5,14.1,20.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,30,4,April    ,2023,18,ARG,Americas
2023-05-01,20.5,10.9,14.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,1,5,May      ,2023,18,ARG,Americas
2023-05-02,20.0,9.2,14.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,2,5,May      ,2023,18,ARG,Americas
2023-05-03,20.3,9.0,14.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,3,5,May      ,2023,18,ARG,Americas
2023-05-04,22.4,10.4,15.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,4,5,May      ,2023,18,ARG,Americas
2023-05-05,22.5,13.1,17.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,5,5,May      ,2023,18,ARG,Americas
2023-05-06,17.5,14.8,15.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,6,5,May      ,2023,18,ARG,Americas
2023-05-07,18.6,13.7,15.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,7,5,May      ,2023,19,ARG,Americas
2023-05-08,21.6,11.5,15.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,8,5,May      ,2023,19,ARG,Americas
2023-05-09,19.9,9.8,14.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,9,5,May      ,2023,19,ARG,Americas
2023-05-10,19.8,11.9,15.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,10,5,May      ,2023,19,ARG,Americas
2023-05-11,17.1,9.6,13.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,11,5,May      ,2023,19,ARG,Americas
2023-05-12,19.1,9.0,13.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,12,5,May      ,2023,19,ARG,Americas
2023-05-13,23.3,12.6,17.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,13,5,May      ,2023,19,ARG,Americas
2023-05-14,25.3,14.6,18.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,14,5,May      ,2023,20,ARG,Americas
2023-05-15,25.6,12.9,18.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,15,5,May      ,2023,20,ARG,Americas
2023-05-16,25.1,14.5,19.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,16,5,May      ,2023,20,ARG,Americas
2023-05-17,23.7,15.1,19.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,17,5,May      ,2023,20,ARG,Americas
2023-05-18,21.5,15.2,18.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,18,5,May      ,2023,20,ARG,Americas
2023-05-19,18.1,12.8,15.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,19,5,May      ,2023,20,ARG,Americas
2023-05-20,16.8,10.9,13.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,20,5,May      ,2023,20,ARG,Americas
2023-05-21,17.8,13.5,15.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,21,5,May      ,2023,21,ARG,Americas
2023-05-22,19.3,15.4,16.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,22,5,May      ,2023,21,ARG,Americas
2023-05-23,22.8,15.3,18.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,23,5,May      ,2023,21,ARG,Americas
2023-05-24,20.3,18.6,19.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,24,5,May      ,2023,21,ARG,Americas
2023-05-25,21.9,18.2,19.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,25,5,May      ,2023,21,ARG,Americas
2023-05-26,20.6,14.1,17.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,26,5,May      ,2023,21,ARG,Americas
2023-05-27,14.5,8.6,12.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,27,5,May      ,2023,21,ARG,Americas
2023-05-28,14.4,6.0,9.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,28,5,May      ,2023,22,ARG,Americas
2023-05-29,14.4,6.3,10.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,29,5,May      ,2023,22,ARG,Americas
2023-05-30,16.5,8.8,12.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,30,5,May      ,2023,22,ARG,Americas
2023-05-31,19.6,10.4,14.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,31,5,May      ,2023,22,ARG,Americas
2023-06-01,21.3,12.0,15.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,1,6,June     ,2023,22,ARG,Americas
2023-06-02,22.3,15.3,18.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,2,6,June     ,2023,22,ARG,Americas
2023-06-03,20.6,14.8,17.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,3,6,June     ,2023,22,ARG,Americas
2023-06-04,18.3,11.5,15.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,4,6,June     ,2023,23,ARG,Americas
2023-06-05,15.6,7.7,11.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,5,6,June     ,2023,23,ARG,Americas
2023-06-06,19.8,11.6,15.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,6,6,June     ,2023,23,ARG,Americas
2023-06-07,18.1,15.8,16.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,7,6,June     ,2023,23,ARG,Americas
2023-06-08,24.7,16.0,19.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,8,6,June     ,2023,23,ARG,Americas
2023-06-09,20.1,13.0,17.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,9,6,June     ,2023,23,ARG,Americas
2023-06-10,14.2,9.0,11.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,10,6,June     ,2023,23,ARG,Americas
2023-06-11,11.7,5.6,8.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,11,6,June     ,2023,24,ARG,Americas
2023-06-12,13.0,2.6,7.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,12,6,June     ,2023,24,ARG,Americas
2023-06-13,13.8,3.5,8.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,13,6,June     ,2023,24,ARG,Americas
2023-06-14,13.8,3.3,8.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,14,6,June     ,2023,24,ARG,Americas
2023-06-15,14.9,4.7,9.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,15,6,June     ,2023,24,ARG,Americas
2023-06-16,15.6,5.8,10.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,16,6,June     ,2023,24,ARG,Americas
2023-06-17,13.0,7.1,9.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,17,6,June     ,2023,24,ARG,Americas
2023-06-18,13.6,3.5,8.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,18,6,June     ,2023,25,ARG,Americas
2023-06-19,15.4,8.4,11.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,19,6,June     ,2023,25,ARG,Americas
2023-06-20,15.1,7.7,11.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,20,6,June     ,2023,25,ARG,Americas
2023-06-21,14.9,9.3,11.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,21,6,June     ,2023,25,ARG,Americas
2023-06-22,16.5,9.2,12.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,22,6,June     ,2023,25,ARG,Americas
2023-06-23,15.9,9.1,12.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,23,6,June     ,2023,25,ARG,Americas
2023-06-24,18.7,10.7,14.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,24,6,June     ,2023,25,ARG,Americas
2023-06-25,18.0,10.6,14.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,25,6,June     ,2023,26,ARG,Americas
2023-06-26,16.6,11.8,14.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,26,6,June     ,2023,26,ARG,Americas
2023-06-27,16.5,10.7,13.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,27,6,June     ,2023,26,ARG,Americas
2023-06-28,16.4,7.3,11.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,28,6,June     ,2023,26,ARG,Americas
2023-06-29,13.9,6.8,9.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,29,6,June     ,2023,26,ARG,Americas
2023-06-30,15.8,6.9,10.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,30,6,June     ,2023,26,ARG,Americas
2023-07-01,17.6,7.8,12.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,1,7,July     ,2023,26,ARG,Americas
2023-07-02,20.0,12.1,15.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,2,7,July     ,2023,27,ARG,Americas
2023-07-03,21.1,15.1,17.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,3,7,July     ,2023,27,ARG,Americas
2023-07-04,22.1,15.4,18.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,4,7,July     ,2023,27,ARG,Americas
2023-07-05,18.2,14.6,16.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,5,7,July     ,2023,27,ARG,Americas
2023-07-06,15.7,10.6,13.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,6,7,July     ,2023,27,ARG,Americas
2023-07-07,14.8,9.3,11.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,7,7,July     ,2023,27,ARG,Americas
2023-07-08,14.3,10.2,11.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,8,7,July     ,2023,27,ARG,Americas
2023-07-09,16.8,12.1,13.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,9,7,July     ,2023,28,ARG,Americas
2023-07-10,15.1,10.2,12.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,10,7,July     ,2023,28,ARG,Americas
2023-07-11,12.7,8.9,10.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,11,7,July     ,2023,28,ARG,Americas
2023-07-12,9.6,8.2,9.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,12,7,July     ,2023,28,ARG,Americas
2023-07-13,10.8,6.6,8.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,13,7,July     ,2023,28,ARG,Americas
2023-07-14,9.8,3.1,7.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,14,7,July     ,2023,28,ARG,Americas
2023-07-15,13.4,7.1,9.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,15,7,July     ,2023,28,ARG,Americas
2023-07-16,12.1,3.7,7.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,16,7,July     ,2023,29,ARG,Americas
2023-07-17,10.9,2.7,6.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,17,7,July     ,2023,29,ARG,Americas
2023-07-18,11.5,0.4,5.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,18,7,July     ,2023,29,ARG,Americas
2023-07-19,11.9,5.3,8.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,19,7,July     ,2023,29,ARG,Americas
2023-07-20,16.2,6.9,11.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,20,7,July     ,2023,29,ARG,Americas
2023-07-21,23.3,12.3,17.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,21,7,July     ,2023,29,ARG,Americas
2023-07-22,25.2,13.4,20.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,22,7,July     ,2023,29,ARG,Americas
2023-07-23,15.4,10.4,12.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,23,7,July     ,2023,30,ARG,Americas
2023-07-24,11.0,8.9,10.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,24,7,July     ,2023,30,ARG,Americas
2023-07-25,12.8,8.4,10.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,25,7,July     ,2023,30,ARG,Americas
2023-07-26,16.3,9.5,12.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,26,7,July     ,2023,30,ARG,Americas
2023-07-27,13.8,6.4,10.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,27,7,July     ,2023,30,ARG,Americas
2023-07-28,13.8,7.7,10.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,28,7,July     ,2023,30,ARG,Americas
2023-07-29,16.9,8.1,11.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,29,7,July     ,2023,30,ARG,Americas
2023-07-30,20.0,9.9,14.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,30,7,July     ,2023,31,ARG,Americas
2023-07-31,20.1,8.4,14.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,31,7,July     ,2023,31,ARG,Americas
2023-08-01,27.5,14.1,19.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,1,8,August   ,2023,31,ARG,Americas
2023-08-02,28.0,15.4,20.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,2,8,August   ,2023,31,ARG,Americas
2023-08-03,14.7,9.3,11.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,3,8,August   ,2023,31,ARG,Americas
2023-08-04,17.5,7.6,12.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,4,8,August   ,2023,31,ARG,Americas
2023-08-05,17.3,8.4,12.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,5,8,August   ,2023,31,ARG,Americas
2023-08-06,22.5,13.4,16.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,6,8,August   ,2023,32,ARG,Americas
2023-08-07,14.4,7.2,10.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,7,8,August   ,2023,32,ARG,Americas
2023-08-08,14.4,7.2,10.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,8,8,August   ,2023,32,ARG,Americas
2023-08-09,18.0,9.0,12.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,9,8,August   ,2023,32,ARG,Americas
2023-08-10,19.1,12.7,15.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,10,8,August   ,2023,32,ARG,Americas
2023-08-11,16.4,9.4,13.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,11,8,August   ,2023,32,ARG,Americas
2023-08-12,11.6,5.4,8.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,12,8,August   ,2023,32,ARG,Americas
2023-08-13,15.3,4.0,9.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,13,8,August   ,2023,33,ARG,Americas
2023-08-14,22.0,9.3,14.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,14,8,August   ,2023,33,ARG,Americas
2023-08-15,25.0,13.9,18.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,15,8,August   ,2023,33,ARG,Americas
2023-08-16,23.3,16.9,19.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,16,8,August   ,2023,33,ARG,Americas
2023-08-17,17.4,14.2,15.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,17,8,August   ,2023,33,ARG,Americas
2023-08-18,16.1,9.8,12.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,18,8,August   ,2023,33,ARG,Americas
2023-08-19,13.8,5.8,9.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,19,8,August   ,2023,33,ARG,Americas
2023-08-20,13.4,7.4,10.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,20,8,August   ,2023,34,ARG,Americas
2023-08-21,18.9,8.1,13.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,21,8,August   ,2023,34,ARG,Americas
2023-08-22,16.6,10.9,13.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,22,8,August   ,2023,34,ARG,Americas
2023-08-23,16.1,8.2,11.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,23,8,August   ,2023,34,ARG,Americas
2023-08-24,16.2,9.3,12.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,24,8,August   ,2023,34,ARG,Americas
2023-08-25,15.9,8.1,11.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,25,8,August   ,2023,34,ARG,Americas
2023-08-26,14.8,6.8,10.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,26,8,August   ,2023,34,ARG,Americas
2023-08-27,13.9,6.5,9.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,27,8,August   ,2023,35,ARG,Americas
2023-08-28,14.7,5.9,10.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,28,8,August   ,2023,35,ARG,Americas
2023-08-29,16.2,7.1,11.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,29,8,August   ,2023,35,ARG,Americas
2023-08-30,20.5,7.8,13.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,30,8,August   ,2023,35,ARG,Americas
2023-08-31,17.7,8.6,12.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,31,8,August   ,2023,35,ARG,Americas
2023-09-01,21.0,12.0,15.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,1,9,September,2023,35,ARG,Americas
2023-09-02,17.5,11.4,14.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,2,9,September,2023,35,ARG,Americas
2023-09-03,12.5,7.8,9.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,3,9,September,2023,36,ARG,Americas
2023-09-04,14.1,7.5,10.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,4,9,September,2023,36,ARG,Americas
2023-09-05,12.7,5.2,8.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,5,9,September,2023,36,ARG,Americas
2023-09-06,13.6,7.3,10.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,6,9,September,2023,36,ARG,Americas
2023-09-07,13.8,10.9,12.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,7,9,September,2023,36,ARG,Americas
2023-09-08,17.5,6.4,11.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,8,9,September,2023,36,ARG,Americas
2023-09-09,18.9,9.5,14.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,9,9,September,2023,36,ARG,Americas
2023-09-10,21.3,10.5,15.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,10,9,September,2023,37,ARG,Americas
2023-09-11,19.5,12.4,16.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,11,9,September,2023,37,ARG,Americas
2023-09-12,17.1,9.7,13.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,12,9,September,2023,37,ARG,Americas
2023-09-13,17.5,8.3,12.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,13,9,September,2023,37,ARG,Americas
2023-09-14,19.3,7.5,13.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,14,9,September,2023,37,ARG,Americas
2023-09-15,23.4,11.4,16.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,15,9,September,2023,37,ARG,Americas
2023-09-16,24.4,14.8,19.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,16,9,September,2023,37,ARG,Americas
2023-09-17,15.7,10.8,13.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,17,9,September,2023,38,ARG,Americas
2023-09-18,17.9,9.1,12.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,18,9,September,2023,38,ARG,Americas
2023-09-19,17.6,9.0,12.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,19,9,September,2023,38,ARG,Americas
2023-09-20,14.8,12.8,14.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,20,9,September,2023,38,ARG,Americas
2023-09-21,21.2,14.4,17.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,21,9,September,2023,38,ARG,Americas
2023-09-22,19.1,12.8,15.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,22,9,September,2023,38,ARG,Americas
2023-09-23,19.9,12.4,15.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,23,9,September,2023,38,ARG,Americas
2023-09-24,19.2,13.1,15.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,24,9,September,2023,39,ARG,Americas
2023-09-25,16.3,12.0,13.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,25,9,September,2023,39,ARG,Americas
2023-09-26,13.9,9.4,12.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,26,9,September,2023,39,ARG,Americas
2023-09-27,20.0,7.1,13.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,27,9,September,2023,39,ARG,Americas
2023-09-28,22.0,8.7,15.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,28,9,September,2023,39,ARG,Americas
2023-09-29,21.3,11.7,15.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,29,9,September,2023,39,ARG,Americas
2023-09-30,18.9,7.3,13.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,30,9,September,2023,39,ARG,Americas
2023-10-01,23.1,8.3,15.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,1,10,October  ,2023,40,ARG,Americas
2023-10-02,21.3,10.4,15.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,2,10,October  ,2023,40,ARG,Americas
2023-10-03,21.1,11.8,15.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,3,10,October  ,2023,40,ARG,Americas
2023-10-04,21.0,11.7,15.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,4,10,October  ,2023,40,ARG,Americas
2023-10-05,24.5,9.3,17.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,5,10,October  ,2023,40,ARG,Americas
2023-10-06,24.9,13.4,17.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,6,10,October  ,2023,40,ARG,Americas
2023-10-07,24.4,10.6,17.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,7,10,October  ,2023,40,ARG,Americas
2023-10-08,27.8,12.8,20.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,8,10,October  ,2023,41,ARG,Americas
2023-10-09,30.2,14.9,22.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,9,10,October  ,2023,41,ARG,Americas
2023-10-10,29.5,16.9,22.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,10,10,October  ,2023,41,ARG,Americas
2023-10-11,18.2,10.1,14.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,11,10,October  ,2023,41,ARG,Americas
2023-10-12,17.9,5.7,11.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,12,10,October  ,2023,41,ARG,Americas
2023-10-13,20.2,8.3,14.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,13,10,October  ,2023,41,ARG,Americas
2023-10-14,22.6,10.9,16.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,14,10,October  ,2023,41,ARG,Americas
2023-10-15,24.6,12.0,17.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,15,10,October  ,2023,42,ARG,Americas
2023-10-16,27.9,15.4,20.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,16,10,October  ,2023,42,ARG,Americas
2023-10-17,22.2,11.5,16.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,17,10,October  ,2023,42,ARG,Americas
2023-10-18,20.4,8.8,14.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,18,10,October  ,2023,42,ARG,Americas
2023-10-19,20.8,14.1,16.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,19,10,October  ,2023,42,ARG,Americas
2023-10-20,24.5,13.2,18.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,20,10,October  ,2023,42,ARG,Americas
2023-10-21,26.8,15.6,20.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,21,10,October  ,2023,42,ARG,Americas
2023-10-22,23.2,17.5,20.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,22,10,October  ,2023,43,ARG,Americas
2023-10-23,18.8,16.3,17.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,23,10,October  ,2023,43,ARG,Americas
2023-10-24,17.7,14.2,16.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,24,10,October  ,2023,43,ARG,Americas
